order_number,departure_date,route,itinerary,carrier,operating_carriers,supplier,flight_type,device,no_of_pax,total_margin,channel_fee,total_purchase,ancillary_margin,commission,overrides,surcharge,date
BIT-4451075,2023-04-18,Italy - Tunisia,FCO-TUN-FCO,TU,TU | TU,ATFR,Return,Mobile,1,-8.070914099999998,-9.0,218.9,0.0,0.0,0.0,0.0,2023-04-13
BIT-4451133,2023-07-17,United States - Italy,JFK-MXP,EK,EK,TXUS,One Way,Desktop,2,7.609167045899848,-18.0,1117.687418,0.0,9.12845,10.6072949,0.0,2023-04-13
BIT-4451164,2023-04-16,Italy - Italy,BDS-FCO-CAG,AZ,AZ | AZ,TXGR,One Way,Desktop,1,-3.854033100000001,-5.0,112.51,0.0,0.72,0.0,0.0,2023-04-13
BIT-4451190,2023-04-29,Italy - Tunisia,PMO-TUN-PMO,UG,UG|UG,ATFR,Return,Desktop,1,5.255683499999986,-12.4396,328.0,10.99,0.0,0.0,1.01,2023-04-13
BIT-4450186,2023-06-02,Italy - Italy,BRI-FCO-BRI,AZ,AZ|FR,TXGR,Return,Mobile,1,13.9778838,-5.0,93.62,19.38,0.31,0.0,0.0,2023-04-13
BIT-4451229,2023-08-06,Italy - Brazil,FCO-GRU-FCO,LA,LA | LA,VENT,Return,Mobile,1,-4.802755500000054,-18.0,1355.94,0.0,0.0,0.0,17.06,2023-04-13
BIT-4451240,2023-04-15,Italy - Italy,AHO-LIN-AHO,AZ,AZ|AZ,TXGR,Return,Desktop,1,-8.2336851,-9.0,236.29,0.0,1.94,0.0,0.0,2023-04-13
BIT-4451274,2023-04-29,Italy - Italy,LIN-CTA-LIN,W6,ULENDO AIRLINK|AZ,TF,Return,Desktop,1,10.20038339999998,-5.0,143.47,8.4,0.31,0.0,1.04,2023-04-13
BIT-4451350,2023-04-21,Italy - Italy,CTA-FCO-CTA,AZ,AZ|AZ,TXGR,Return,Mobile,1,-4.210612799999996,-5.0,182.92,0.0,0.8400000000000001,0.0,0.0,2023-04-13
BIT-4451381,2023-06-27,Italy - Italy,FCO-BDS,FR,FR,TF,One Way,Desktop,1,8.562462300000005,-5.0,39.11,15.0,0.0,0.0,0.0,2023-04-13
BIT-4451018,2023-05-13,Spain - Italy,VLC-TRN,FR,FR,TF,One Way,Desktop,2,10.3897437,-5.0,67.6,15.0,0.0,0.0,1.56,2023-04-13
BIT-4450174,2023-06-15,France - Portugal,NCE-LIS-NCE,U2,U2|NI,TF,Return,Mobile,2,-183.3777075,-5.000000000000001,132.3,0.0,0.0,0.0,1.82,2023-04-13
BIT-4450842,2023-04-30,Spain - Italy,BCN-MXP,SQ,SQ,TXES,One Way,Mobile,2,-5.795747062499998,-5.0,194.84,0.0,0.0,0.4,0.0,2023-04-13
BIT-4450145,2023-05-26,Italy - Italy,CAG-FCO-CAG,AZ,AZ|AZ,TXGR,Return,Desktop,2,27.07872509999999,-5.0,228.3,16.8,1.2,0.0,0.0,2023-04-13
BIT-4449442,2023-05-15,United States - Italy,DEN-MUC-BRI-MUC-IAD-DEN,UA,LH | EN | EN | LH | UA,TXUS,Return,Desktop,1,27.88954482525002,-18.0,1688.98320225,47.99,0.0,0.0,19.32,2023-04-13
BIT-4449454,2023-04-17,Italy - Tunisia,NAP-TUN,UG,UG,ATFR,One Way,Mobile,1,-10.510356,-9.0,206.41,0.0,0.0,0.0,0.0,2023-04-13
BIT-4449465,2023-04-14,Italy - Poland,FCO-WAW-FCO,W6,W6|W6,TF,Return,Desktop,1,-6.128682,-10.894,261.5,0.0,0.0,0.0,5.16,2023-04-13
BIT-4449471,2023-06-14,Italy - Spain,BLQ-MAD,IB,YW,TXIT,One Way,Mobile,1,-6.135961199999997,-5.0,77.72999999999999,0.0,0.06,0.0,0.0,2023-04-13
BIT-4449485,2023-05-05,Italy - Italy,LIN-FCO-LIN,AZ,AZ|AZ,TXGR,Return,Desktop,1,-1.691200799999994,-5.0,99.16,1.99,0.12,0.0,0.0,2023-04-13
BIT-4449503,2023-08-19,Tanzania - Tanzania,JRO-ZNZ,PW,PW,TXNL,One Way,Desktop,1,11.95406399999999,-5.0,149.77,3.99,0.0,0.0,6.23,2023-04-13
BIT-4449505,2023-07-10,Italy - Italy,LIN-PMO,AZ,AZ,TXGR,One Way,Desktop,2,-5.373970499999996,-5.0,166.94,0.0,0.56,0.0,0.0,2023-04-13
BIT-4449520,2023-06-22,United Kingdom - Italy,STN-BDS-STN,FR,FR|FR,TF,Return,Mobile,1,-11.28882599999998,-5.0,161.46,0.0,0.0,0.0,0.81,2023-04-13
BIT-4449536,2023-04-26,Italy - Italy,PMO-LIN-PMO,AZ,AZ|AZ,TXGR,Return,Desktop,2,-7.350778799999965,-9.0,315.22,0.0,1.22,0.0,0.0,2023-04-13
BIT-4449541,2023-05-01,Italy - Italy,FCO-LIN,AZ,AZ,TXGR,One Way,Desktop,1,-4.5435351,-5.0,48.5,0.0,0.03,0.0,0.0,2023-04-13
BIT-4449546,2023-04-22,Italy - Italy,LIN-FCO-LIN,AZ,AZ | AZ,TXGR,Return,Desktop,1,-3.952302300000006,-5.0,133.01,0.0,0.26,0.0,0.0,2023-04-13
BIT-4449559,2023-04-14,Italy - Italy,VRN-CAG-VRN,FR,FR | FR,TF,Return,Desktop,1,-6.756108599999999,-5.0,194.76,0.0,0.0,0.0,0.0,2023-04-13
BIT-4449617,2023-04-14,Philippines - Indonesia,CEB-MNL-CGK,PR,2P | PR,TXSG,One Way,Desktop,1,-0.4748611192800038,-5.0,176.14499448,0.0,10.28233192,4.0982,0.0,2023-04-13
BIT-4449653,2023-05-14,Italy - United States,FCO-CDG-SEA-LAX-FCO,KL,AF | DL | AZ,TXNL,Return,Desktop,1,28.9777875,-18.0,889.1800000000001,66.99,0.0,0.0,0.0,2023-04-13
BIT-4449682,2023-05-14,Italy - Italy,LIN-BRI-LIN,AZ,AZ | AZ,TXGR,Return,Mobile,1,-3.689037899999998,-5.0,92.22,0.0,0.14,0.0,0.0,2023-04-13
BIT-4449701,2023-08-19,Italy - Japan,MXP-DOH-HND-ICN-DOH-MXP,QR,QR | QR | QR | QR,TXNL,Return,Mobile,2,21.55957499999998,-18.0,6863.860000000001,0.0,0.0,198.86,0.0,2023-04-13
BIT-4449706,2023-06-19,Spain - Italy,MAD-BLQ,IB,YW,TXIT,One Way,Mobile,1,-6.597078300000001,-5.0,93.3,0.0,0.08,0.0,0.0,2023-04-13
BIT-4449739,2023-04-30,Italy - Spain,BGY-IBZ-BGY,FR,FR | FR,TF,Return,Mobile,2,26.52924660000001,-5.0,119.24,31.98,0.0,0.0,0.04,2023-04-13
BIT-4449744,2023-11-12,Italy - Cambodia,FCO-SIN-REP-HAN-SIN-FCO,SQ,SQ | SQ | SQ | SQ,TXIT,Return,Desktop,2,144.9326632499999,-18.0,2071.79,142.55,16.58,12.31069999999999,0.0,2023-04-13
BIT-4449422,2023-04-13,Italy - Portugal,BLQ-MAD-LIS,IB,YW | IB,TXIT,One Way,Desktop,1,-6.441485400000002,-9.0104,225.06,0.0,0.2,0.0,1.74,2023-04-13
BIT-4449746,2023-04-22,Italy - Italy,BRI-LIN,AZ,AZ,TXGR,One Way,Desktop,1,-4.500365400000005,-5.0,88.12,0.0,0.49,0.0,0.0,2023-04-13
BIT-4449397,2023-05-08,Italy - Italy,PMO-TRN,FR,FR,TF,One Way,Desktop,1,-10.7594664,-5.0,48.91,0.0,0.0,0.0,-4.91,2023-04-13
BIT-4449358,2023-04-28,Italy - Italy,CTA-FCO-CTA,AZ,AZ|FR,TXGR,Return,Desktop,2,-7.609089300000012,-9.0,201.32,0.0,0.56,0.0,0.0,2023-04-13
BIT-4450155,2023-05-02,Italy - Italy,CTA-LIN,AZ,AZ,TXGR,One Way,Desktop,1,-4.623707399999996,-5.0,63.02999999999999,0.0,0.2,0.0,0.0,2023-04-13
BIT-4448861,2023-04-19,Chile - Mexico,SCL-MEX-SCL,LA,LA | LA,TXUS,Return,Mobile,2,-3.084114946799744,-18.0,2179.0515588,0.0,0.0,0.0,0.0,2023-04-13
BIT-4448913,2023-04-24,Italy - Tunisia,MXP-TUN,TU,TU,ATFR,One Way,Mobile,1,-5.5836519,-5.0,153.84,0.0,0.0,0.0,0.0,2023-04-13
BIT-4449015,2023-04-22,Italy - Italy,LIN-FCO-REG,AZ,AZ | AZ,TXGR,One Way,Mobile,1,-4.180383899999994,-5.0,102.85,0.0,0.51,0.0,0.0,2023-04-13
BIT-4449037,2023-05-15,Italy - Italy,CTA-FCO-CTA,FR,FR|AZ,TF,Return,Desktop,1,-5.651591100000008,-5.0,115.88,0.0,0.3,0.0,0.35,2023-04-13
BIT-4449044,2023-04-29,Italy - Italy,LIN-FCO-LIN,AZ,AZ|AZ,TXGR,Return,Mobile,1,-9.256412699999995,-5.0,109.86,4.01,0.12,0.0,0.0,2023-04-13
BIT-4449056,2023-04-25,Italy - Senegal,MXP-MAD-DSS,IB,IB | IB,TXIT,One Way,Desktop,1,-6.115336799999986,-5.0,133.39,0.0,0.08,0.0,0.0,2023-04-13
BIT-4449113,2023-05-26,Italy - Italy,PSR-BGY-LIN-PSR,FR,FR|AZ,TF,Return,Desktop,2,-5.343640500000007,-5.0,180.8,0.0,0.32,0.0,0.38,2023-04-13
BIT-4449123,2023-05-15,Italy - Italy,CTA-FCO-CTA,FR,FR|AZ,TF,Return,Desktop,1,-5.651591100000008,-5.0,115.88,0.0,0.3,0.0,0.35,2023-04-13
BIT-4449209,2023-04-13,Italy - Italy,NAP-LIN,AZ,AZ,TXGR,One Way,Desktop,1,-5.019614999999986,-5.0,155.3,0.0,1.08,0.0,0.0,2023-04-13
BIT-4449239,2023-04-18,Italy - Italy,CTA-LIN-CTA,AZ,AZ|AZ,TXGR,Return,Desktop,1,-7.881553799999971,-9.0,264.26,0.0,1.72,0.0,0.0,2023-04-13
BIT-4449244,2023-05-22,Italy - Italy,BRI-LIN,AZ,AZ,TXGR,One Way,Desktop,2,-5.340405300000002,-5.0,96.92,0.0,0.3,0.0,0.0,2023-04-13
BIT-4449275,2023-04-26,Italy - Italy,BRI-FCO-BRI,FR,FR|AZ,TF,Return,Mobile,2,-5.814968699999996,-5.0,205.32,0.0,0.5,0.0,0.0,2023-04-13
BIT-4449284,2023-05-26,Germany - Italy,BER-MXP,FR,FR,TF,One Way,Desktop,1,-3.8773872,-2.64,86.64,0.0,0.0,0.0,-1.0,2023-04-13
BIT-4449290,2023-04-19,Italy - Italy,TRN-FCO-TRN,AZ,AZ|AZ,TXGR,Return,Desktop,1,-4.802148899999987,-5.0,233.68,0.0,1.3,0.0,0.0,2023-04-13
BIT-4449302,2023-04-15,Italy - Italy,CAG-FCO-CIA-CAG,AZ,AZ|FR,TXGR,Return,Desktop,1,-5.094631199999993,-5.0,85.08,0.0,0.45,0.0,0.0,2023-04-13
BIT-4449325,2023-05-29,Italy - Tunisia,NAP-TUN-NAP,UG,UG | UG,ATFR,Return,Desktop,1,-6.852052499999998,-9.0,211.42,0.0,0.0,0.0,0.0,2023-04-13
BIT-4449328,2023-04-14,Philippines - Italy,MNL-DOH-FCO-DOH-MNL,PR,PR | QR | QR | PR,TXUS,Return,Desktop,1,-8.157616448999844,-18.0,787.0549589999999,0.0,18.3481845,0.0,0.0,2023-04-13
BIT-4449346,2023-04-14,Italy - Italy,NAP-LIN,AZ,AZ,TXGR,One Way,Mobile,1,-5.239305300000006,-5.0,93.92,0.0,0.46,0.0,0.0,2023-04-13
BIT-4449379,2023-04-15,Italy - Italy,FCO-SUF,AZ,AZ,TXUS,One Way,Mobile,1,-5.194550352000004,-5.0,96.396432,0.0,0.0,0.0,0.0,2023-04-13
BIT-4449768,2023-09-03,Tunisia - Italy,TUN-MXP,TU,TU,TXUS,One Way,Mobile,2,-8.042217926550022,-15.7159,390.77981605,0.0,2.65637895,0.0,0.0,2023-04-13
BIT-4451058,2023-04-14,Italy - Italy,BDS-FCO-BDS,FR,FR|AZ,TF,Return,Desktop,1,-4.966537499999999,-5.0,109.78,0.0,0.09,0.0,0.66,2023-04-13
BIT-4450021,2023-04-22,Italy - Italy,PMO-FCO-PMO,AZ,AZ|FR,TXGR,Return,Mobile,2,-9.841073999999985,-9.032,225.5,0.0,0.3,0.0,0.0,2023-04-13
BIT-4449801,2023-08-05,Spain - Colombia,MAD-BOG-MAD,PU,PU|IB,ZAFES,Return,Desktop,3,8.840992799999919,-18.0,2898.42,0.0,0.0,0.0,12.56,2023-04-13
BIT-4449804,2023-04-24,Italy - Egypt,MXP-HBE,W6,ULENDO AIRLINK,TF,One Way,Desktop,1,-7.482107700000009,-5.0,67.95,0.99,0.0,0.0,0.0,2023-04-13
BIT-4449815,2023-04-17,Italy - Italy,PMO-FCO,AZ,AZ,TXGR,One Way,Desktop,1,15.46031309999999,-5.0,140.52,20.0,0.95,0.0,20.0,2023-04-13
BIT-4449881,2023-05-12,Italy - Italy,BGY-BRI-LIN,FR,FR|AZ,TF,Return,Mobile,1,-6.253944899999998,-5.0,85.22,0.0,0.15,0.0,0.23,2023-04-13
BIT-4449891,2023-09-03,Malta - Italy,MLA-FCO,KM,KM   ,TXNL,One Way,Desktop,2,22.0144239,-5.0,137.86,11.2,0.0,3.973,0.0,2023-04-13
BIT-4449908,2023-05-22,Italy - Italy,NAP-LIN,AZ,AZ,TXGR,One Way,Desktop,1,-5.347482300000002,-5.0,110.75,0.0,0.63,0.0,0.0,2023-04-13
BIT-4449911,2023-07-18,Italy - Italy,LIN-PMO,AZ,AZ,TXGR,One Way,Desktop,1,-5.265085799999997,-5.0,83.47,0.0,0.28,0.0,0.0,2023-04-13
BIT-4449858,2023-04-20,Tunisia - Italy,TUN-MXP-TUN,TU,TU | TU,TXUS,Return,Mobile,2,-6.476112554400054,-15.7739,394.6411504,0.0,0.9858726000000001,0.0,0.0,2023-04-13
BIT-4449948,2023-04-15,Italy - Italy,PMO-FCO,AZ,AZ,TXGR,One Way,Mobile,1,-5.470015499999993,-5.0,110.82,0.0,0.65,0.0,0.0,2023-04-13
BIT-4449961,2023-05-12,Italy - Italy,LIN-BRI-LIN,AZ,AZ | AZ,TXGR,Return,Mobile,1,-3.806516099999994,-5.0,92.22,0.0,0.14,0.0,0.0,2023-04-13
BIT-4450012,2023-05-15,Italy - Italy,LIN-CTA,AZ,AZ,TXGR,One Way,Desktop,1,-5.300470799999998,-5.0,78.47,0.0,0.28,0.0,0.0,2023-04-13
BIT-4450028,2023-04-29,Italy - Italy,SUF-LIN-MXP-SUF,AZ,AZ|FR,TXGR,Return,Desktop,2,-5.812441199999989,-5.0,166.02,0.0,0.24,0.0,0.0,2023-04-13
BIT-4450056,2023-05-14,Italy - United States,FCO-CDG-SEA-LAX-FCO,KL,AF | DL | AZ,TXNL,Return,Desktop,1,-6.294486000000002,-18.0,887.1800000000001,36.0,0.0,0.0,0.0,2023-04-13
BIT-4449922,2023-07-03,Italy - Spain,FCO-MAH-FCO,FR,FR|NO,TF,Return,Desktop,2,64.87870080000002,-5.0,207.06,70.78,0.0,0.0,0.0,2023-04-13
BIT-4453814,2023-04-25,Italy - Italy,FCO-BDS,AZ,AZ,TXUS,One Way,Mobile,1,-7.255912019400001,-5.0,68.7591654,0.0,0.0,0.0,0.0,2023-04-14
BIT-4452009,2023-04-15,Albania - Serbia,TIA-BEG,JU,JU,TXNL,One Way,Mobile,1,-3.883251000000003,-5.0,73.17,0.0,0.05,0.0,0.0,2023-04-14
BIT-4452016,2023-04-29,Italy - Italy,FCO-GOA,AZ,AZ,TXGR,One Way,Desktop,1,-5.436146999999993,-5.0,99.1,0.0,0.43,0.0,0.0,2023-04-14
BIT-4452021,2023-07-29,Germany - Italy,MUC-MLA-PMO,KM,KM    | KM   ,CTDE,One Way,Desktop,1,2.895706200000032,-5.0,150.89,0.0,0.0,4.657999999999999,-7.16,2023-04-14
BIT-4452028,2023-07-12,United States - Italy,EWR-FRA-TRN,UA,UA | EN,TXUS,One Way,Desktop,2,84.68730670199994,-18.0,1408.559918,76.8,0.0,0.0,99.5,2023-04-14
BIT-4452042,2023-04-20,Italy - Pakistan,BLQ-IST-LHE,TK,TK | TK,TXIT,One Way,Mobile,1,4.664349600000001,-18.0,459.76,0.0,0.0,15.9075,0.0,2023-04-14
BIT-4453871,2023-06-18,Italy - Italy,FCO-LIN,AZ,AZ,TXGR,One Way,Mobile,1,-4.613192999999997,-5.0,48.57,0.0,0.03,0.0,0.0,2023-04-14
BIT-4453838,2023-04-21,Italy - Italy,MXP-CTA,W6,ULENDO AIRLINK,TF,One Way,Mobile,1,-5.210693999999997,-5.0,81.19,0.0,0.0,0.0,1.81,2023-04-14
BIT-4453835,2023-05-05,Italy - Italy,NAP-LIN-MXP-NAP,AZ,AZ|FR,TXGR,Return,Mobile,1,-4.486413600000005,-5.0,76.89,0.0,0.09,0.0,0.0,2023-04-14
BIT-4453777,2023-04-23,United States - Italy,JFK-MXP-JFK,NO,NO | NO,TXTRIPIT,Return,Desktop,1,18.88411818299998,-16.6814,473.830547,0.0,0.0,0.0,37.58,2023-04-14
BIT-4453504,2023-07-26,Italy - Italy,LIN-BRI,AZ,AZ,TXGR,One Way,Mobile,1,-5.436450299999999,-5.0,56.68,0.0,0.07,0.0,0.0,2023-04-14
BIT-4453689,2023-06-17,Italy - Morocco,MXP-CMN-MXP,AZ,AT | AT,TXGR,Return,Mobile,1,-15.01365330000001,-15.71,390.17,0.0,2.51,0.0,0.0,2023-04-14
BIT-4453652,2023-06-29,Italy - United States,NAP-CDG-ATL-LEX-DTW-CDG-NAP,KL,AF | AF | DL | KL | AF | AF,TXIT,Return,Desktop,2,123.0099876000002,-18.0,2635.58,148.98,1.78,0.0,60.0,2023-04-14
BIT-4453598,2023-05-13,Italy - Italy,BDS-LIN-MXP-BDS,AZ,AZ|U2,TXGR,Return,Desktop,1,-3.928543799999986,-5.0,158.5,0.0,0.69,0.0,0.0,2023-04-14
BIT-4453593,2023-06-05,Tunisia - Italy,TUN-PMO,TU,UG,TXNL,One Way,Mobile,2,-8.027339999999999,-9.0,222.0,0.0,0.0,0.0,0.0,2023-04-14
BIT-4453512,2023-07-20,Italy - Seychelles,MXP-AUH-SEZ-AUH-MXP,EY,EY | EY | EY | EY,TXNL,Return,Desktop,2,-10.94269599599997,-18.0,1316.66,0.0,6.72,0.0,0.0,2023-04-14
BIT-4451996,2023-05-01,Peru - Peru,LIM-PEM,LA,LA,LIMPE,One Way,Mobile,1,-3.268046449769991,-5.0,48.43076306999999,0.0,0.03628452,0.0,2.67,2023-04-14
BIT-4453472,2023-05-20,Italy - Italy,REG-LIN-REG,AZ,AZ|AZ,TXUS,Return,Mobile,1,-7.172396140199989,-5.0,182.6925582,0.0,0.0,0.0,0.0,2023-04-14
BIT-4453409,2023-04-15,Italy - Italy,BRI-FCO-TRS-BRI,AZ,AZ | AZ|FR,TXGR,Return,Mobile,1,-3.891541199999987,-5.0,145.93,0.0,0.87,0.0,0.0,2023-04-14
BIT-4453372,2023-05-22,Spain - Italy,LPA-MAD-MXP,IB,I2 | IB,TXIT,One Way,Mobile,1,9.302109900000005,-5.0,166.21,15.0,0.12,0.0,0.0,2023-04-14
BIT-4453712,2023-05-04,Italy - Italy,REG-LIN,AZ,AZ,TXUS,One Way,Desktop,2,-5.732364742799985,-5.0,162.9174948,0.0,0.0,0.0,0.0,2023-04-14
BIT-4451977,2023-04-23,Egypt - Italy,CAI-MXP,NO,NO,TXUS,One Way,Desktop,1,-7.580724087509974,-9.3573,230.01664341,0.0,4.009439459999999,11.7878,0.0,2023-04-14
BIT-4451819,2023-04-22,Italy - Italy,FCO-LIN-FCO,AZ,AZ|AZ,TXGR,Return,Desktop,3,-2.4865545,-5.0,295.81,0.0,0.36,0.0,-13.79,2023-04-14
BIT-4451939,2023-08-02,Italy - Malaysia,FCO-KWI-KUL-KWI-FCO,KU,KU | KU | KU | KU,TXGB,Return,Desktop,2,-73.24146633599987,-18.0,2131.152776,0.0,0.0,0.0,0.0,2023-04-14
BIT-4452050,2023-05-18,Italy - Italy,TRN-NAP,FR,FR,TF,One Way,Mobile,2,-6.2623362,-5.0,32.12,0.0,0.0,0.0,0.0,2023-04-14
BIT-4451525,2023-04-15,Italy - Oman,MXP-IST-MCT-IST-LGW,TK,TK | TK | TK | TK,TXNL,One Way,Mobile,1,-0.5044890000000023,-18.0,796.73,0.0,0.0,26.775,0.0,2023-04-14
BIT-4451582,2023-05-23,Italy - Italy,CTA-LIN-CTA,AZ,AZ|AZ,TXGR,Return,Mobile,1,-5.907576299999996,-5.0,113.78,0.0,0.2,0.0,0.0,2023-04-14
BIT-4451586,2023-05-12,Italy - Italy,LIN-AHO-BGY,AZ,AZ|FR,TXGR,Return,Mobile,1,-4.192313699999996,-5.0,104.3,1.99,0.31,0.0,0.0,2023-04-14
BIT-4451588,2023-05-23,Mexico - Italy,MEX-MAD-MXP-MAD-MEX,AM,AM | UX | UX | AM,TXUS,Return,Mobile,1,-8.516561686800031,-18.0,742.1794988,0.0,0.0,0.0,0.0,2023-04-14
BIT-4451628,2023-04-18,Italy - Italy,GOA-FCO-BRI-GOA,AZ,AZ | AZ|FR,TXGR,Return,Mobile,1,-0.911820899999986,-5.0,160.82,3.99,0.87,0.0,0.0,2023-04-14
BIT-4451639,2023-07-22,Italy - Italy,FCO-TRS-FCO,AZ,AZ | AZ,TXGR,Return,Desktop,1,-3.550530900000003,-5.0,102.21,0.0,0.02,0.0,0.0,2023-04-14
BIT-4451666,2023-04-15,Italy - Italy,TRS-FCO-CTA,AZ,AZ | AZ,TXGR,One Way,Desktop,1,16.75338209999999,-5.0,128.43,20.0,0.82,0.0,20.0,2023-04-14
BIT-4451671,2023-04-29,Italy - Italy,LIN-FCO-LIN,AZ,AZ | AZ,TXGR,Return,Mobile,1,-3.674479500000003,-5.0,144.89,0.0,0.38,0.0,0.0,2023-04-14
BIT-4451682,2023-04-20,Tunisia - Italy,TUN-PMO,TU,UG,TXGB,One Way,Mobile,1,-3.457603823999991,-5.0,130.742784,0.0,0.0,0.0,0.0,2023-04-14
BIT-4451759,2023-04-18,Italy - Italy,BRI-LIN,AZ,AZ,TXGR,One Way,Desktop,1,-4.551319799999993,-5.0,131.68,0.0,0.93,0.0,0.0,2023-04-14
BIT-4451768,2023-06-02,Poland - Poland,WAW-GDN,LO,LO,TXUS,One Way,Desktop,1,-5.773103291099996,-5.0,45.2692901,0.99,0.0907113,0.3429,0.0,2023-04-14
BIT-4451789,2023-04-25,Italy - Italy,BDS-MXP,FR,FR,TF,One Way,Desktop,1,-5.116569900000001,-5.0,78.78,0.0,0.0,0.0,0.22,2023-04-14
BIT-4451791,2023-05-09,Italy - Italy,CTA-LIN-CTA,AZ,AZ|AZ,TXGR,Return,Desktop,1,-3.198601799999996,-5.0,109.78,1.99,0.2,0.0,0.0,2023-04-14
BIT-4451795,2023-04-24,Italy - Serbia,FCO-BEG-FCO,JU,JU | JU,TXNL,Return,Desktop,1,12.47361690000003,-11.8136,295.12,22.0,0.22,0.0,22.0,2023-04-14
BIT-4453371,2023-04-30,Italy - Italy,FCO-CAG-CIA,AZ,AZ|FR,TXGR,Return,Mobile,3,-10.73085510000001,-18.0,500.34,0.0,2.82,0.0,0.0,2023-04-14
BIT-4451845,2023-04-28,Italy - Indonesia,FCO-PVG-DPS-PVG-FCO,MU,MU | MU | MU | MU,TXUS,Return,Desktop,2,-3.359859332999747,-18.0,1660.923903,0.0,0.0,0.0,0.0,2023-04-14
BIT-4451872,2023-04-15,Thailand - Italy,HKT-DOH-FCO,QR,QR | QR,TXUS,One Way,Mobile,3,49.00792938056713,-18.0,3045.4504749,0.0,0.0,156.924682497,0.0,2023-04-14
BIT-4451878,2023-05-06,Italy - Italy,TRN-BRI-TRN,FR,FR | FR,TF,Return,Desktop,1,-6.047802000000002,-5.0,59.45,0.0,0.0,0.0,0.0,2023-04-14
BIT-4451895,2023-04-27,Italy - Italy,NAP-LIN,AZ,AZ,TXGR,One Way,Desktop,1,-4.9525857,-5.0,63.23,0.0,0.15,0.0,0.0,2023-04-14
BIT-4451928,2023-05-11,Egypt - Italy,CAI-MXP,SM,SM,CTDE,One Way,Desktop,1,52.6546998,-5.0,187.96,3.99,0.0,3.76,0.0,2023-04-14
BIT-4451960,2023-05-26,Italy - Italy,CTA-FCO-CTA,FR,FR|AZ,TF,Return,Mobile,3,-7.610706900000009,-5.0,266.43,0.0,0.51,0.0,0.0,2023-04-14
BIT-4453350,2023-04-28,Italy - Italy,LIN-NAP-LIN,W6,ULENDO AIRLINK|AZ,TF,Return,Mobile,1,-5.939928300000019,-5.0,171.64,0.0,0.63,0.0,1.11,2023-04-14
BIT-4452057,2023-05-13,Italy - Tunisia,FCO-TUN-FCO,AZ,AZ | AZ,TXGR,Return,Desktop,1,-10.51510770000001,-9.0,223.69,0.0,1.2,1.236,0.0,2023-04-14
BIT-4453271,2023-04-18,Italy - Turkey,BRI-IST-NAP,TK,TK | TK,TXNL,One Way,Desktop,2,-3.238637399999998,-18.0,749.6,0.0,0.0,5.9,0.0,2023-04-14
BIT-4452552,2023-04-22,Italy - Italy,CTA-FCO-CTA,AZ,AZ|AZ,TXGR,Return,Desktop,2,2.982551100000029,-9.0,334.1799999999999,9.74,1.22,0.0,0.0,2023-04-14
BIT-4452521,2023-06-13,Italy - Italy,GOA-PMO-FCO-GOA,FR,FR|AZ | AZ,TF,Return,Desktop,1,20.0629917,-5.0,157.21,24.99,0.38,0.0,0.24,2023-04-14
BIT-4452506,2023-08-19,Italy - Malaysia,MXP-AUH-KUL-SIN-AUH-MXP,EY,EY | EY | EY | EY,TXNL,Return,Desktop,4,27.54492550799989,-18.0,3158.94,0.0,18.12,0.0,0.0,2023-04-14
BIT-4452492,2023-06-17,South Africa - South Africa,PLZ-JNB,4Z,4Z,BCDZA02,One Way,Desktop,2,4.302873600714005,-5.0,109.207943026,0.0,0.12963314,0.0,1.64,2023-04-14
BIT-4452484,2023-06-01,Italy - Morocco,BLQ-CMN,AT,AT,VOYCA,One Way,Desktop,1,-5.285397699899991,-5.0,144.5266809,0.0,5.6449911,0.0,0.0,2023-04-14
BIT-4452470,2023-06-12,Sri Lanka - India,CMB-DEL,AI,AI,TXTRIPIT,One Way,Desktop,2,-2.685497058000013,-11.554,288.602278,0.0,0.0,0.0,11.36,2023-04-14
BIT-4452466,2023-06-14,Italy - Italy,LIN-SUF-LIN,AZ,AZ | AZ,TXGR,Return,Desktop,1,-4.514519399999993,-5.0,132.84,0.0,0.4,0.0,0.0,2023-04-14
BIT-4452437,2023-05-16,Italy - Italy,FCO-TRN-FCO,AZ,AZ | AZ,TXGR,Return,Mobile,1,-4.401691800000003,-5.0,94.96000000000001,0.0,0.02,0.0,0.0,2023-04-14
BIT-4452422,2023-04-27,Italy - Italy,TRS-FCO-NAP-TRS,AZ,AZ | AZ|FR,TXGR,Return,Mobile,1,18.22984649999998,-5.0,151.88,19.2,0.59,0.0,0.0,2023-04-14
BIT-4452392,2023-05-01,Italy - Italy,FCO-CTA,FR,FR,TF,One Way,Desktop,1,-8.566202999999998,-5.0,20.38,0.0,0.0,0.0,-2.38,2023-04-14
BIT-4452367,2023-05-05,Italy - Italy,BRI-MXP-LIN-BRI,FR,FR|AZ,TF,Return,Mobile,1,-4.084338899999997,-5.0,75.47,0.0,0.07,0.0,1.21,2023-04-14
BIT-4452344,2023-04-16,Italy - Italy,TRN-FCO,AZ,AZ,TXUS,One Way,Mobile,1,-4.94210061899999,-5.0,120.646029,0.0,0.0,0.0,0.0,2023-04-14
BIT-4452342,2023-04-14,Italy - Italy,FCO-CTA-FCO,AZ,AZ | AZ,TXGR,Return,Desktop,2,-2.293352399999982,-18.0,593.54,0.0,3.98,0.0,0.0,2023-04-14
